grupo_equipe;data_inicio_exec;data_fim_exec;aerogerador;desc_especie;desc_esquema;quantidade
CE;2026-04-07 14:20:00;2026-04-07 14:25:00;COQ-14;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 14:25:00;2026-04-07 14:35:00;COQ-14;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:00:00;2026-04-07 15:05:00;COQ-13;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:00:00;2026-04-07 15:10:00;COQ-13;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:05:00;2026-04-07 15:11:00;COQ-11;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:17:00;2026-04-07 15:29:00;COQ-14;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:25:00;2026-04-07 15:44:00;COQ-13;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 15:45:00;2026-04-07 15:56:00;COQ-13;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:00:00;2026-04-07 16:06:00;COQ-12;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:10:00;2026-04-07 16:15:00;COQ-12;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:10:00;2026-04-07 16:15:00;COQ-12;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:10:00;2026-04-07 16:30:00;COQ-12;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:25:00;2026-04-07 16:49:00;COQ-12;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-07 16:47:00;2026-04-07 16:55:00;COQ-13;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-08 09:00:00;2026-04-08 15:01:00;MOR-18;NACELLE;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-08 10:00:00;2026-04-08 16:00:00;MOR-18;TORRE WTG;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-08 11:00:00;2026-04-08 14:00:00;MOR-18;GERADOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-10 08:00:00;2026-04-10 09:00:00;COQ-17;GERADOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-10 08:00:00;2026-04-10 10:00:00;COQ-17;SISTEMA PITCH;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-10 08:00:00;2026-04-10 12:00:00;COQ-17;NACELLE;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-10 09:00:00;2026-04-13 11:00:00;COQ-17;TORRE WTG;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-04-10 09:31:00;2026-04-10 17:00:00;COQ-17;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-04-23 13:00:00;2026-04-23 14:00:00;COQ-14;CONVERSOR;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-23 13:00:00;2026-04-23 17:00:00;COQ-14;AEROGERADOR;APR - PT;1
CE;2026-04-23 14:00:00;2026-04-23 16:00:00;COQ-14;NACELLE;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-23 14:00:00;2026-04-23 16:00:00;COQ-14;TORRE WTG;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-23 15:00:00;2026-04-23 15:30:00;COQ-14;GERADOR;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-23 15:00:00;2026-04-23 17:00:00;COQ-14;SISTEMA PITCH;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-24 09:47:00;2026-04-24 14:30:00;MOR-16;AEROGERADOR;APR - PT;1
CE;2026-04-24 10:00:00;2026-04-24 13:00:00;MOR-16;NACELLE;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-24 12:00:00;2026-04-24 13:00:00;MOR-16;SISTEMA PITCH;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-24 13:00:00;2026-04-24 14:00:00;MOR-16;GERADOR;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-24 13:00:00;2026-04-24 14:36:00;MOR-16;TORRE WTG;INSPEÇÃO DE QUALIDADE DE AEROGERADOR;1
CE;2026-04-28 09:06:00;2026-04-28 09:14:00;COQ-10;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:10:00;2026-04-28 09:20:00;COQ-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:19:00;2026-04-28 09:28:00;COQ-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:20:00;2026-04-28 09:45:00;COQ-10;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:29:00;2026-04-28 09:52:00;COQ-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:40:00;2026-04-28 09:56:00;COQ-09;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:45:00;2026-04-28 10:13:00;COQ-09;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:50:00;2026-04-28 10:05:00;COQ-09;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 09:50:00;2026-04-28 10:06:00;COQ-09;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:00:00;2026-04-28 10:04:00;COQ-09;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:00:00;2026-04-28 10:42:00;COQ-07;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:05:00;2026-04-28 10:26:00;COQ-08;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:05:00;2026-04-28 10:34:00;COQ-08;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:10:00;2026-04-28 10:33:00;COQ-08;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:15:00;2026-04-28 10:24:00;COQ-08;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:15:00;2026-04-28 10:26:00;COQ-08;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:20:00;2026-04-28 10:39:00;COQ-07;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:29:00;2026-04-28 10:40:00;COQ-07;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:30:00;2026-04-28 10:43:00;COQ-07;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 10:35:00;2026-04-28 10:44:00;COQ-07;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:00:00;2026-04-28 15:10:00;COQ-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:00:00;2026-04-28 15:10:00;COQ-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:00:00;2026-04-28 15:20:00;COQ-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:00:00;2026-04-28 15:22:00;COQ-06;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:00:00;2026-04-28 15:27:00;COQ-06;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:10:00;2026-04-28 15:35:00;COQ-05;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:11:00;2026-04-28 15:21:00;COQ-06;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:11:00;2026-04-28 15:23:00;COQ-06;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:15:00;2026-04-28 15:36:00;COQ-05;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:20:00;2026-04-28 15:33:00;COQ-05;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:20:00;2026-04-28 15:34:00;COQ-05;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:21:00;2026-04-28 15:22:00;COQ-06;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:35:00;2026-04-28 15:59:00;COQ-05;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:40:00;2026-04-28 15:56:00;COQ-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:45:00;2026-04-28 16:05:00;COQ-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 15:45:00;2026-04-28 16:06:00;COQ-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:00:00;2026-04-28 16:03:00;COQ-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:00:00;2026-04-28 16:04:00;COQ-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:00:00;2026-04-28 16:05:00;COQ-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:00:00;2026-04-28 16:15:00;COQ-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:00:00;2026-04-28 16:15:00;COQ-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:05:00;2026-04-28 16:10:00;COQ-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:05:00;2026-04-28 16:12:00;COQ-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:08:00;2026-04-28 16:11:00;COQ-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:10:00;2026-04-28 16:18:00;COQ-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:10:00;2026-04-28 16:19:00;COQ-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:10:00;2026-04-28 16:20:00;COQ-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:15:00;2026-04-28 16:18:00;COQ-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-04-28 16:15:00;2026-04-28 16:21:00;COQ-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:00:00;2026-05-05 09:11:00;CAJ-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:00:00;2026-05-05 09:20:00;CAJ-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:01:00;2026-05-05 09:14:00;CAJ-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:15:00;2026-05-05 09:23:00;CAJ-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:15:00;2026-05-05 09:28:00;CAJ-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:20:00;2026-05-05 09:31:00;CAJ-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:25:00;2026-05-05 09:45:00;CAJ-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:34:00;2026-05-05 09:48:00;CAJ-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 09:40:00;2026-05-05 09:51:00;CAJ-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:10:00;CAJ-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:10:00;CAJ-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:12:00;CAJ-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:15:00;CAJ-05;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:19:00;CAJ-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:00:00;2026-05-05 10:24:00;CAJ-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:01:00;2026-05-05 10:12:00;CAJ-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:01:00;2026-05-05 10:15:00;CAJ-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:01:00;2026-05-05 10:23:00;CAJ-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:10:00;2026-05-05 10:20:00;CAJ-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:10:00;2026-05-05 10:34:00;CAJ-05;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:15:00;2026-05-05 10:22:00;CAJ-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:24:00;2026-05-05 10:34:00;CAJ-05;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:25:00;2026-05-05 10:33:00;CAJ-05;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:30:00;2026-05-05 10:40:00;CAJ-05;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:35:00;2026-05-05 10:50:00;CAJ-06;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:40:00;2026-05-05 10:51:00;CAJ-06;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:45:00;2026-05-05 10:54:00;CAJ-06;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 10:46:00;2026-05-05 10:53:00;CAJ-06;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 11:30:00;2026-05-05 11:39:00;CAJ-06;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-05 15:43:00;2026-05-05 15:56:00;CAJ-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-06 08:00:00;2026-05-06 17:00:00;CAJ-05;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-05-06 09:00:00;2026-05-06 15:00:00;CAJ-05;GERADOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-05-06 09:29:00;2026-05-06 17:00:00;CAJ-05;NACELLE;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-05-06 09:33:00;2026-05-06 16:30:00;CAJ-05;SISTEMA PITCH;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-05-06 15:35:00;2026-05-06 17:00:00;CAJ-05;TORRE WTG;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-05-07 13:00:00;2026-05-07 13:28:00;CAJ-G2;CIRCUITO;APR - PT;1
CE;2026-05-07 13:45:00;2026-05-07 14:03:00;CAJ-07;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 13:50:00;2026-05-07 14:01:00;CAJ-07;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 13:50:00;2026-05-07 14:04:00;CAJ-07;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 13:50:00;2026-05-07 14:05:00;CAJ-07;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:00:00;2026-05-07 14:20:00;CAJ-07;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:01:00;2026-05-07 14:19:00;CAJ-08;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:06:00;2026-05-07 14:25:00;CAJ-08;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:10:00;2026-05-07 14:26:00;CAJ-08;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:14:00;2026-05-07 15:41:00;CAJ-08;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:19:00;2026-05-07 14:36:00;CAJ-09;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:20:00;2026-05-07 14:35:00;CAJ-09;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:20:00;2026-05-07 14:37:00;CAJ-09;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:28:00;2026-05-07 14:45:00;CAJ-10;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:29:00;2026-05-07 14:44:00;CAJ-08;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:30:00;2026-05-07 14:44:00;CAJ-10;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:35:00;2026-05-07 14:48:00;CAJ-10;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:43:00;2026-05-07 15:00:00;CAJ-09;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:45:00;2026-05-07 14:54:00;CAJ-11;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:46:00;2026-05-07 15:01:00;CAJ-10;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:50:00;2026-05-07 15:00:00;CAJ-11;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:53:00;2026-05-07 15:15:00;CAJ-10;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 14:55:00;2026-05-07 15:08:00;CAJ-12;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:06:00;CAJ-11;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:06:00;CAJ-12;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:07:00;CAJ-12;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:08:00;CAJ-12;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:13:00;CAJ-13;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:15:00;CAJ-13;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:15:00;CAJ-13;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:16:00;CAJ-13;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:00:00;2026-05-07 15:20:00;CAJ-11;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:01:00;2026-05-07 15:15:00;CAJ-09;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:02:00;2026-05-07 15:15:00;CAJ-11;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:10:00;2026-05-07 15:30:00;CAJ-12;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-07 15:20:00;2026-05-07 15:36:00;CAJ-13;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:04:00;2026-05-08 10:02:00;CAJ-G3;CIRCUITO;APR - PT;1
CE;2026-05-08 08:10:00;2026-05-08 08:35:00;CAJ-20;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:30:00;2026-05-08 08:45:00;CAJ-20;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:33:00;2026-05-08 08:48:00;CAJ-20;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:34:00;2026-05-08 08:44:00;CAJ-20;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:34:00;2026-05-08 08:45:00;CAJ-20;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:35:00;2026-05-08 08:53:00;CAJ-19;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:40:00;2026-05-08 08:54:00;CAJ-19;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:44:00;2026-05-08 08:52:00;CAJ-19;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:50:00;2026-05-08 09:00:00;CAJ-19;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:50:00;2026-05-08 09:03:00;CAJ-18;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:50:00;2026-05-08 09:06:00;CAJ-18;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:50:00;2026-05-08 09:07:00;CAJ-18;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 08:50:00;2026-05-08 09:09:00;CAJ-18;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:00:00;2026-05-08 09:19:00;CAJ-18;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:00:00;2026-05-08 09:20:00;CAJ-17;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:03:00;2026-05-08 09:10:00;CAJ-14;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:12:00;2026-05-08 09:25:00;CAJ-15;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:15:00;2026-05-08 09:21:00;CAJ-17;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:15:00;2026-05-08 09:23:00;CAJ-16;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:15:00;2026-05-08 09:24:00;CAJ-16;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:17:00;2026-05-08 09:25:00;CAJ-17;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-05-08 09:19:00;2026-05-08 09:25:00;CAJ-17;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
